item_id,item_title,family,target_sid,target_l1,target_l2,eval_count,hit1_rate,hit10_rate,mean_rank,top1_same_family,top1_history_repeat,l1_bucket_size,l2_bucket_size
958,"Bob Smith Industries BSI-109 Insta-Cure Gap Filling, 8 oz.",adhesive_epoxy,<a_99><b_219><c_9>,<a_99>,<a_99><b_219>,1,0.0,0.0,999.0,0.0,1.0,32,2
960,"Liberty Oil, the Best 100% Synthetic Oil for Lubricating Your Grandfather Clocks",other,<a_173><b_240><c_29>,<a_173>,<a_173><b_240>,1,0.0,0.0,999.0,0.0,0.0,64,1
967,"Forney 72755 Wire Cup Brush, Coarse Crimped with 5/8-Inch-11 Threaded Arbor, 2-3/4-Inch-by-.014-Inch",other,<a_193><b_178><c_235>,<a_193>,<a_193><b_178>,1,0.0,0.0,999.0,0.0,0.0,133,7
968,"Forney 72788 Wire Wheel Brush, Coarse Crimped with 5/8-Inch-11 Threaded Arbor, 4-Inch-by-.014-Inch",other,<a_193><b_178><c_15>,<a_193>,<a_193><b_178>,1,0.0,0.0,999.0,1.0,0.0,133,7
969,DEWALT DW4901 1-Inch Crimped End Wire Brush,other,<a_193><b_201><c_150>,<a_193>,<a_193><b_201>,1,0.0,0.0,999.0,1.0,0.0,133,1
973,"Neiko 20713A Digital Tachometer, Non Contact Laser Photo | 2.5 - 99,999 RPM Accuracy | Batteries Included",adhesive_epoxy,<a_104><b_142><c_219>,<a_104>,<a_104><b_142>,1,0.0,0.0,999.0,0.0,0.0,60,1
976,Rectorseal 25631 4-Ounce No. 5 Pipe Thread Sealant,adhesive_epoxy,<a_244><b_151><c_220>,<a_244>,<a_244><b_151>,1,0.0,0.0,999.0,0.0,0.0,72,3
978,WD-40 490050 Multi-Use Lubricant Smart Straw Spray 12 OZ (Pack of 1),other,<a_173><b_197><c_235>,<a_173>,<a_173><b_197>,1,0.0,0.0,999.0,0.0,1.0,64,2
981,"3M Flap Disc 566A, T29, 4-1/2"" Diameter, 40 Grit, 5/8""-11 Thread (Pack of 1)",connector_fitting,<a_17><b_174><c_1>,<a_17>,<a_17><b_174>,1,0.0,0.0,999.0,0.0,0.0,99,1
989,"Weldon 10167 Aqua Blue 725 Medium-Bodied Wet 'R Dry Pvc Professional Industrial-Grade Cement Extremely Fast-Setting Low-Voc, 1/2 pint, Aqua Blue",adhesive_epoxy,<a_173><b_181><c_125>,<a_173>,<a_173><b_181>,1,0.0,0.0,999.0,0.0,1.0,64,1
992,"Hillman 122062 Galvanized Solid Wire 9 Gauge, 50 foot coil",other,<a_71><b_86><c_76>,<a_71>,<a_71><b_86>,1,0.0,0.0,999.0,1.0,0.0,118,1
997,"The Hillman Group 4839 1/8 Wire Rope Clip, 10-Pack",fastener,<a_71><b_46><c_148>,<a_71>,<a_71><b_46>,1,0.0,0.0,999.0,0.0,0.0,118,1
1003,"Anderson Metals Brass Hose Fitting, 90 Degree Elbow, 3/8"" Barb x 1/2"" Male Pipe",connector_fitting,<a_108><b_1><c_76>,<a_108>,<a_108><b_1>,1,0.0,0.0,999.0,1.0,0.0,143,8
1007,"6"" Cup Brush, Nylon Filament, 5/8""-11 Thread, 2500 max.RPM",3d_filament,<a_17><b_213><c_223>,<a_17>,<a_17><b_213>,1,0.0,0.0,999.0,0.0,0.0,99,1
1009,"Scott Kimberly-Clark 75190 Shop Towels, 10"" x 12"", Blue",other,<a_206><b_233><c_23>,<a_206>,<a_206><b_233>,1,0.0,0.0,999.0,0.0,1.0,60,1
1013,"Homewerks VCK-P40-E4B In-Line Check Valve, Solvent x Solvent, PVC Schedule 40, 3/4-Inch",other,<a_108><b_157><c_41>,<a_108>,<a_108><b_157>,1,0.0,0.0,999.0,0.0,1.0,143,1
1014,"NIBCO 436 Series PVC Pipe Fitting, Adapter, Schedule 40, 1-1/2"" Slip x NPT Male",tape,<a_108><b_153><c_115>,<a_108>,<a_108><b_153>,1,0.0,0.0,999.0,0.0,1.0,143,2
1018,"Nicholson 5 Piece Hand File Set with Ergonomic Handles, American Pattern, 6"" Length, (2)-8"" length, (2)-10"" length",tape,<a_193><b_240><c_7>,<a_193>,<a_193><b_240>,1,0.0,0.0,999.0,0.0,1.0,133,3
1024,Lehigh Group-Crawford 18025 25PK Peg Locks,other,<a_71><b_188><c_205>,<a_71>,<a_71><b_188>,1,0.0,0.0,999.0,0.0,1.0,118,2
1027,B and K Industries D08050P 1/2-Inch OD by 50-Feet Copper Tubing,other,<a_228><b_114><c_97>,<a_228>,<a_228><b_114>,1,0.0,0.0,999.0,0.0,1.0,96,3
1028,"Emergency Repair Tape, Self-Fusing Silicone Tape, 12' x 1"", Red",tape,<a_202><b_202><c_98>,<a_202>,<a_202><b_202>,1,0.0,0.0,999.0,0.0,1.0,117,3
1033,SOLOOP 50pcs Female & Male Fully Insulated Wire Terminals Connector Nylon Spade Connectors Blue,connector_fitting,<a_67><b_13><c_33>,<a_67>,<a_67><b_13>,1,0.0,0.0,999.0,0.0,0.0,119,3
1038,"Nicholson 9 Piece Hand File Set with Ergonomic Handles, American Pattern",tape,<a_206><b_171><c_23>,<a_206>,<a_206><b_171>,1,0.0,0.0,999.0,0.0,0.0,60,1
1041,"Buna-N O-Ring Kit, 70A Durometer, 382 Pieces, 30 Sizes",other,<a_206><b_18><c_26>,<a_206>,<a_206><b_18>,1,0.0,0.0,999.0,1.0,1.0,60,1
1048,"DEWALT DW8424B5 4-1/2-Inch by 0.045-Inch Metal Cutting Wheel, 7/8-Inch Arbor, 5-Pack",other,<a_193><b_42><c_10>,<a_193>,<a_193><b_42>,1,0.0,0.0,999.0,1.0,1.0,133,2
1051,"3M Dual Lock Reclosable Fastener TB3560 250/250 Clear, 1 in x 10 ft (1 Mated Strip/Bag)",adhesive_epoxy,<a_68><b_148><c_152>,<a_68>,<a_68><b_148>,1,0.0,0.0,999.0,0.0,0.0,67,1
1053,"Krazy Glue KG82048SN Home & Office Super Glue, Single-Use Tubes, Fine Tip, 0.5 Grams, 4 Count, 0.017 oz",adhesive_epoxy,<a_165><b_21><c_82>,<a_165>,<a_165><b_21>,1,0.0,0.0,999.0,1.0,1.0,72,1
1072,FiiO D3 (D03K) Digital to Analog Audio Converter With Micca 6ft Optical Toslink Cable - 192kHz/24bit Optical and Coaxial DAC,connector_fitting,<a_36><b_92><c_177>,<a_36>,<a_36><b_92>,1,0.0,0.0,999.0,0.0,1.0,54,3
1073,"Kodiak Cutting Tools KCT131558 USA Made Solid Premium Carbide End Mill, ALTiN Coated, 4 Flute, 1/4"" Diameter",adhesive_epoxy,<a_193><b_83><c_181>,<a_193>,<a_193><b_83>,1,0.0,0.0,999.0,0.0,1.0,133,1
1075,"Industrial & Scientific"" />",metadata_placeholder,<a_15><b_248><c_75>,<a_15>,<a_15><b_248>,1,0.0,0.0,999.0,0.0,0.0,31,1
1080,"PYREX 2L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim, 1/pk",other,<a_94><b_195><c_69>,<a_94>,<a_94><b_195>,1,0.0,0.0,999.0,0.0,1.0,111,7
1081,"PYREX 1L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim, Ea",other,<a_94><b_195><c_239>,<a_94>,<a_94><b_195>,1,0.0,0.0,999.0,1.0,1.0,111,7
1083,"PORTER-CABLE PFN16200 2-Inch 16-Gauge Galvanized Finish Nails, 2500-Pack",fastener,<a_42><b_44><c_150>,<a_42>,<a_42><b_44>,1,0.0,0.0,999.0,0.0,1.0,100,2
1100,"Trinity TLS-0201 EcoStorage NSF, 48-Inch Stainless Steel Utility Table",other,<a_210><b_182><c_54>,<a_210>,<a_210><b_182>,1,0.0,0.0,999.0,0.0,0.0,95,1
1102,4 Set Stainless Spring Loaded Toggle Case Box Chest Trunk Latch Catch Clamp Clip,other,<a_71><b_43><c_95>,<a_71>,<a_71><b_43>,1,0.0,0.0,999.0,1.0,0.0,118,2
1109,"Aven 12002 Stainless Steel Hemostat, Curved Serrated Jaws, Ratchet Lock, 3-1/2"" Length",other,<a_42><b_124><c_36>,<a_42>,<a_42><b_124>,1,0.0,0.0,999.0,0.0,0.0,100,3
1111,Country Brook Design | 1 Inch Black Polypropylene Webbing (100 Yards),other,<a_68><b_71><c_239>,<a_68>,<a_68><b_71>,1,0.0,0.0,999.0,1.0,1.0,67,1
1113,"Low Cost, Low Volume Resist., Electrically Conductive Silver Epoxy Adhesive, AA-DUCT 906 , 2.5gm kit",adhesive_epoxy,<a_79><b_205><c_126>,<a_79>,<a_79><b_205>,1,0.0,0.0,999.0,0.0,1.0,60,1
1117,"Anytime Tools Premium 0-1"" /0.0001 MICROMETER Precision Machinist Tool",other,<a_104><b_52><c_119>,<a_104>,<a_104><b_52>,1,0.0,0.0,999.0,0.0,0.0,60,1
1118,"General Tools 196 Hand Reamer And Countersink, 3/4-Inch",fastener,<a_193><b_19><c_114>,<a_193>,<a_193><b_19>,1,0.0,0.0,999.0,0.0,1.0,133,6
1119,TEKTON 4-Inch Drill Press Vise | 53994,fastener,<a_193><b_237><c_76>,<a_193>,<a_193><b_237>,1,0.0,0.0,999.0,0.0,0.0,133,2
1130,"[Open Resin] XYZprinting Nobel 1.0 SLA 3D Printer (Included FREE Resin, FREE Printing Platform & Tank)",3d_filament,<a_91><b_155><c_95>,<a_91>,<a_91><b_155>,1,0.0,0.0,999.0,0.0,0.0,72,1
1131,XYZprinting Handheld 3D Scanner 1.0 Pro,other,<a_91><b_90><c_0>,<a_91>,<a_91><b_90>,1,0.0,0.0,999.0,0.0,0.0,72,1
1132,"XYZprinting ABS Filament Refill, 1.75 mm Diameter, 600 g, Nature",3d_filament,<a_223><b_155><c_21>,<a_223>,<a_223><b_155>,1,0.0,0.0,999.0,1.0,0.0,247,1
1141,"Anytime Tools 5 Piece 3/8"" MINI LATHE INDEXABLE CARBIDE INSERT TOOL BIT SET",other,<a_193><b_77><c_36>,<a_193>,<a_193><b_77>,1,0.0,0.0,999.0,1.0,1.0,133,1
1153,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 2-1/4"" Diameter, 12"" Length",other,<a_251><b_198><c_140>,<a_251>,<a_251><b_198>,1,0.0,0.0,999.0,0.0,1.0,92,9
1161,"ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length",other,<a_228><b_40><c_29>,<a_228>,<a_228><b_40>,1,0.0,0.0,999.0,1.0,0.0,96,5
1162,"HFS (R) Magnetic Base Indicator Back holder For AGD2 1"" Dial Indicator",other,<a_104><b_51><c_84>,<a_104>,<a_104><b_51>,1,0.0,0.0,999.0,0.0,0.0,60,1
1166,"Anytime Tools Angle Block Set 30-60-90 & 45-45-90 Precision +/- 20 Seconds, Machinist Tool, 2 Piece Set",other,<a_15><b_33><c_142>,<a_15>,<a_15><b_33>,1,0.0,0.0,999.0,0.0,0.0,31,1
1169,"Uxcell a12121300ux0202 Cutting Slotting End Mill Router Bit 4 Flute 1/4"" Shank 1/4"" Diameter",other,<a_193><b_19><c_131>,<a_193>,<a_193><b_19>,1,0.0,0.0,999.0,0.0,1.0,133,6
1173,"Lord & Hodge 1941-2063 1074-4 1/2"" Grommet KIT Refill",fastener,<a_71><b_203><c_144>,<a_71>,<a_71><b_203>,1,0.0,0.0,999.0,0.0,0.0,118,1
1185,"Cyalume Military Grade Combat Light Shield Device, 6-3/4"" Length x 1"" Width, For 6"" ChemLight and 6"" SnapLight Lightsticks",other,<a_153><b_51><c_55>,<a_153>,<a_153><b_51>,1,0.0,0.0,999.0,0.0,0.0,17,1
1189,"Scotch Super Thin Waterproof Vinyl Plastic Colored Tape, .75-Inch by 125-Inch, 5-Pack - 190T",tape,<a_202><b_197><c_84>,<a_202>,<a_202><b_197>,1,0.0,0.0,999.0,0.0,1.0,117,3
1190,5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A,fastener,<a_73><b_87><c_52>,<a_73>,<a_73><b_87>,1,0.0,0.0,999.0,0.0,1.0,114,5
1196,"3M 3431 Yellow Micro Prismatic Sheeting Reflective Tape, 3"" x 5 yd (1 Roll)",tape,<a_68><b_176><c_63>,<a_68>,<a_68><b_176>,1,0.0,0.0,999.0,0.0,0.0,67,2
1199,"System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce",adhesive_epoxy,<a_99><b_132><c_123>,<a_99>,<a_99><b_132>,1,0.0,0.0,999.0,0.0,0.0,32,2
1200,"Stainless Steel 304 Welded Round Tubing, 3/4"" OD, 0.652"" ID, 0.049"" Wall, 72"" Length",connector_fitting,<a_251><b_54><c_0>,<a_251>,<a_251><b_54>,1,0.0,0.0,49.0,0.0,1.0,92,3
1201,"Forearm Forklift Lifting and Moving Straps, Pink, Model L74995P",connector_fitting,<a_87><b_87><c_215>,<a_87>,<a_87><b_87>,1,0.0,0.0,999.0,0.0,1.0,71,1
1204,Loctite Extra Time Control Super Glue  4-Gram (1503241),adhesive_epoxy,<a_165><b_15><c_3>,<a_165>,<a_165><b_15>,1,0.0,0.0,999.0,0.0,0.0,72,2
1208,Intermatic K4121C 120-Volt Stem Mount Thermal Photocontrol,fastener,<a_109><b_173><c_3>,<a_109>,<a_109><b_173>,1,0.0,0.0,999.0,0.0,1.0,40,2
1214,"Steelgrip TA5105 Pick Up Tool, 36",other,<a_42><b_182><c_169>,<a_42>,<a_42><b_182>,1,0.0,0.0,999.0,0.0,0.0,100,1
1215,"Clear Polycarbonate Tubing, 1-1/8"" ID, 1-1/4"" OD, 1/16"" Wall, 3' Length",other,<a_228><b_194><c_156>,<a_228>,<a_228><b_194>,1,0.0,0.0,999.0,0.0,0.0,96,4
1216,Fluke 323 True-RMS Clamp Meter,gauge_meter,<a_36><b_176><c_70>,<a_36>,<a_36><b_176>,1,0.0,0.0,999.0,0.0,0.0,54,1
1226,"Intertape Polymer Group 600WP-300 Barricade Ribbon, 3-Inch x 300-Feet, Yellow/Black Wet Paint",tape,<a_68><b_126><c_96>,<a_68>,<a_68><b_126>,1,0.0,0.0,999.0,0.0,0.0,67,1
1229,Senco A209809 18-Gauge-by-5/8-Inch to 1-1/4-Inch Electro Galvanized Variety Pack Brads,fastener,<a_42><b_147><c_237>,<a_42>,<a_42><b_147>,1,0.0,0.0,999.0,0.0,0.0,100,1
1234,"Crest Complete Multi-Benefit Whitening + Scope Outlast, Mint Toothpaste - 7.6 Oz, Pack of 4",other,<a_66><b_132><c_136>,<a_66>,<a_66><b_132>,1,0.0,0.0,999.0,0.0,0.0,40,2
1236,"Milescraft 5300 Fluted Wood Dowel Pin, 1/4-Inch",fastener,<a_224><b_248><c_3>,<a_224>,<a_224><b_248>,1,0.0,0.0,999.0,0.0,1.0,191,3
1252,"3M Steri-Strip Reinforced Sterile Skin Closures, 10 Pack Variety Pack",3d_filament,<a_122><b_227><c_166>,<a_122>,<a_122><b_227>,1,0.0,0.0,999.0,0.0,0.0,35,1
1260,"Yost MAV-3.5 Multi-Angle Vise, 3.5",other,<a_24><b_90><c_162>,<a_24>,<a_24><b_90>,1,0.0,0.0,999.0,1.0,1.0,119,2
1261,"Starrett 1202F-6 Dial Caliper, Stainless Steel, White Face, 0-6"" Range, -0.001"" Accuracy, 0.010"" Resolution, Meets Specifications",gauge_meter,<a_17><b_75><c_1>,<a_17>,<a_17><b_75>,1,0.0,0.0,999.0,0.0,0.0,99,2
1265,"Gardner Bender 10-104 100PK Ring Terminal, 100 Pack, Blue",other,<a_67><b_49><c_7>,<a_67>,<a_67><b_49>,1,0.0,0.0,999.0,1.0,1.0,119,3
1269,"Deli Wrap Interfolded Wax Paper/Dry Waxed Food Liner Master Size 12"" x 10&frac34;"", 500 Sheets",other,<a_210><b_175><c_232>,<a_210>,<a_210><b_175>,1,0.0,0.0,999.0,0.0,0.0,95,1
1274,"Hot Max 26182 Mandrel and Cut Off Wheel Kit, 1/4-Inch Arbors",other,<a_193><b_46><c_186>,<a_193>,<a_193><b_46>,1,0.0,0.0,999.0,1.0,0.0,133,1
1287,Install Bay Copper Ring Terminal 2 Gauge 3/8 Inch 10 Pack - CUR238,other,<a_67><b_1><c_189>,<a_67>,<a_67><b_1>,1,0.0,0.0,999.0,0.0,1.0,119,4
1296,Craftsman 12004 6 Gallon 3 Peak HP Wet/Dry Vac,other,<a_24><b_2><c_80>,<a_24>,<a_24><b_2>,1,0.0,0.0,999.0,0.0,1.0,119,4
1297,"VORCOOL 60pcs 7mm, 10mm, 11mm, 14mm, 16mm, 17mm Spring Clips Fuel Hose Line Water Pipe Air Tube Clamps Fasteners",connector_fitting,<a_71><b_202><c_77>,<a_71>,<a_71><b_202>,1,0.0,0.0,999.0,1.0,0.0,118,1
1301,"BOSTITCH S10D-FH 28 Degree 3-Inch by .120-Inch Wire Weld Framing Nails (2,000 per Box)",adhesive_epoxy,<a_42><b_9><c_220>,<a_42>,<a_42><b_9>,1,0.0,0.0,999.0,0.0,0.0,100,2
1302,"Loctite 51147 C5-A Copper Based Anti-Seize, -30 to 1800 degrees F Temperature Range, 8 oz",adhesive_epoxy,<a_173><b_4><c_19>,<a_173>,<a_173><b_4>,1,0.0,0.0,999.0,0.0,1.0,64,1
1312,"KORAD KA3005P - Programmable Precision Variable Adjustable 30V, 5A DC Linear Power Supply Digital Regulated Lab Grade",other,<a_30><b_41><c_96>,<a_30>,<a_30><b_41>,1,0.0,0.0,999.0,0.0,0.0,68,1
1317,"RMP .125 6061 T6 Aluminum Sheet 12"" x 12",other,<a_251><b_18><c_3>,<a_251>,<a_251><b_18>,1,0.0,0.0,999.0,0.0,0.0,92,1
1321,"Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Brown",adhesive_epoxy,<a_202><b_25><c_114>,<a_202>,<a_202><b_25>,1,0.0,0.0,999.0,0.0,1.0,117,4
1327,Circuit-Test 22AWG Solid Hook Up Wire Kit - 6 x 25 Foot Rolls - Assorted Colors (10-HS22K6-25),other,<a_67><b_114><c_92>,<a_67>,<a_67><b_114>,1,0.0,0.0,999.0,1.0,0.0,119,1
1328,SOLOOP 280Pcs Assorted F/M Crimp Connectors Spade Terminal Insulated Electrical Wire Connector Kit Set,connector_fitting,<a_67><b_69><c_174>,<a_67>,<a_67><b_69>,1,0.0,0.0,999.0,1.0,0.0,119,1
1329,"LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)",other,<a_229><b_246><c_41>,<a_229>,<a_229><b_246>,1,0.0,0.0,999.0,1.0,1.0,36,1
1338,"Install Bay BVST6 Spade Terminal Vinyl Connector 16/14 Gauge #6, Blue (100-Pack)",connector_fitting,<a_67><b_88><c_202>,<a_67>,<a_67><b_88>,1,0.0,0.0,999.0,1.0,0.0,119,1
1342,"Ten 1"" Inch Chrome Steel Bearing Balls G25",other,<a_71><b_104><c_14>,<a_71>,<a_71><b_104>,1,0.0,0.0,999.0,0.0,1.0,118,7
1347,Woodstock D4160 110-Volt Paddle Switch,fastener,<a_236><b_7><c_56>,<a_236>,<a_236><b_7>,1,0.0,0.0,999.0,0.0,0.0,84,1
1349,"Apache 99000233 3/4"" Fuel Swivel",3d_filament,<a_108><b_65><c_60>,<a_108>,<a_108><b_65>,1,0.0,0.0,999.0,0.0,1.0,143,2
1351,GRIDMANN NSF Stainless Steel Commercial Kitchen Prep & Work Table with Backsplash - 48 in. x 24 in.,other,<a_109><b_221><c_223>,<a_109>,<a_109><b_221>,1,0.0,0.0,999.0,0.0,0.0,40,1
1353,Forney 72395 Reducing Bushing Adapters for 3/4-Inch Thick Bench Grinding Wheels,connector_fitting,<a_224><b_53><c_25>,<a_224>,<a_224><b_53>,1,0.0,0.0,999.0,0.0,1.0,191,1
1365,"Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)",other,<a_206><b_145><c_160>,<a_206>,<a_206><b_145>,1,0.0,0.0,999.0,0.0,0.0,60,3
1367,BOSTITCH PT-2319-3M 3/4-Inch 23 Gauge Pin (3000 per Box),fastener,<a_42><b_218><c_202>,<a_42>,<a_42><b_218>,1,0.0,0.0,999.0,0.0,0.0,100,1
1369,"Accusize - 2"" Carbide Indexable End Mills, R8 Shank, with 3 TPG 322 Inserts, 3 Flute, 0046-0916",other,<a_17><b_167><c_223>,<a_17>,<a_17><b_167>,1,0.0,0.0,999.0,0.0,0.0,99,2
1370,Rubbermaid Commercial FG264600BLA Tandem Brute Trash Dolly,other,<a_210><b_229><c_97>,<a_210>,<a_210><b_229>,1,0.0,0.0,999.0,0.0,0.0,95,3
1372,FLIR CM174 True RMS 600A AC/DC Clamp Meter with IGM,gauge_meter,<a_107><b_181><c_170>,<a_107>,<a_107><b_181>,1,0.0,0.0,999.0,0.0,0.0,66,1
1380,Dremel 9933 Structured Tooth Tungsten Carbide Cutter,adhesive_epoxy,<a_193><b_198><c_164>,<a_193>,<a_193><b_198>,1,0.0,0.0,999.0,0.0,1.0,133,1
1391,"Seek Thermal Reveal Thermal Imaging Camera and LED Light, Blue",other,<a_107><b_104><c_143>,<a_107>,<a_107><b_104>,1,0.0,0.0,999.0,1.0,0.0,66,1
1394,"Dremel SM520c 3-Inch Masonry Cut-Off Wheel, 3-Pack",other,<a_193><b_186><c_178>,<a_193>,<a_193><b_186>,1,0.0,0.0,999.0,1.0,1.0,133,2
1395,KREG Tools SSW Kreg Screw Selector Wheel. Woodworking,connector_fitting,<a_224><b_238><c_205>,<a_224>,<a_224><b_238>,1,0.0,0.0,12.0,0.0,1.0,191,2
1396,Tach-It SWTH Stretch Wrap Cups with Tension Control,other,<a_170><b_107><c_84>,<a_170>,<a_170><b_107>,1,0.0,0.0,999.0,1.0,0.0,25,1
1397,"Electrical Tape 3/4"" x 66' UL/CSA several colors.",adhesive_epoxy,<a_202><b_114><c_146>,<a_202>,<a_202><b_114>,1,0.0,0.0,999.0,0.0,0.0,117,1
1407,PowerSmith PAVC101 10 Amp Ash Vacuum,connector_fitting,<a_109><b_238><c_121>,<a_109>,<a_109><b_238>,1,0.0,0.0,999.0,1.0,1.0,40,1
1422,Gardner Bender TK-175 Electrical Solderless Terminal Kit,other,<a_67><b_177><c_254>,<a_67>,<a_67><b_177>,1,0.0,0.0,999.0,0.0,0.0,119,1
1426,"PC Products 72561 PC-Concrete Two-Part Epoxy Adhesive Paste for Anchoring and Crack Repair, 8.6 oz Cartridge, Gray",adhesive_epoxy,<a_165><b_209><c_233>,<a_165>,<a_165><b_209>,1,0.0,0.0,999.0,0.0,1.0,72,1
1427,"Valterra W01-1600PB Clear Vinyl Tubing - 1/2"" x 10'",other,<a_228><b_189><c_82>,<a_228>,<a_228><b_189>,1,0.0,0.0,999.0,0.0,0.0,96,1
1433,"Frost King Available R534H Sponge Rubber Foam Tape 5/16-Inch, Black, 3/4"" W, 5/16"" T, 10 ft L",tape,<a_202><b_16><c_147>,<a_202>,<a_202><b_16>,1,0.0,0.0,999.0,0.0,1.0,117,2
1439,Pentek 151122 OR-100 Buna-N O-ring for Big Blue Housings,other,<a_52><b_209><c_125>,<a_52>,<a_52><b_209>,1,0.0,0.0,21.0,0.0,1.0,28,2
1451,"Southco C3-810 Series Passivated Plastic Grabber Catch Side Mount Concealed Push-To-Close Latch with Black Spring, 44N Pullup, Black",fastener,<a_71><b_43><c_142>,<a_71>,<a_71><b_43>,1,0.0,0.0,999.0,0.0,1.0,118,2
1455,Absolute USA MQD1614B 16/14 Gauge Nylon Fully Insulated Male Quick Disconnects (Blue),other,<a_23><b_202><c_201>,<a_23>,<a_23><b_202>,1,0.0,0.0,999.0,1.0,1.0,50,2
1458,"Swan 0100003 99% Isopropyl Alcohol Antiseptic Solution, 16 oz. (Pack of 12)",other,<a_44><b_122><c_52>,<a_44>,<a_44><b_122>,1,0.0,0.0,999.0,0.0,0.0,65,1
1464,"GOOACC ZIP3040 GRC-55 SE Self Lock Bag Set Single Zipper ZB34, 100 Piece",other,<a_210><b_9><c_244>,<a_210>,<a_210><b_9>,1,0.0,0.0,999.0,0.0,0.0,95,3
1469,National Hardware N278-309 V7710 Wire Nail in Galvanized,fastener,<a_71><b_102><c_21>,<a_71>,<a_71><b_102>,1,0.0,0.0,999.0,0.0,1.0,118,2
1479,"Deflecto Early Warning Road Safety Triangle Kit, Reflective, 3-Pack (73-0711-00)",other,<a_15><b_65><c_246>,<a_15>,<a_15><b_65>,1,0.0,0.0,999.0,1.0,0.0,31,1
1482,Propylene Glycol 1 Quart - USP - KOSHER - PURE,other,<a_150><b_98><c_251>,<a_150>,<a_150><b_98>,1,0.0,0.0,999.0,0.0,1.0,116,3
1490,"Pyrex 1003-250CN Heavy Duty Griffin 1003 250mL Beaker Double Scale Grad, Glass",other,<a_94><b_172><c_115>,<a_94>,<a_94><b_172>,1,0.0,0.0,999.0,0.0,1.0,111,3
1491,Hantek 2X 200MHz Oscilloscope Switchable Clip Probes with Accessory Kit,fastener,<a_36><b_102><c_72>,<a_36>,<a_36><b_102>,1,0.0,0.0,999.0,0.0,1.0,54,2
1493,"Apache 98441022 1/4"" Quick Disconnect Pressure Washer Adapter Set",connector_fitting,<a_108><b_142><c_250>,<a_108>,<a_108><b_142>,1,0.0,0.0,999.0,0.0,1.0,143,2
1501,"CREST COOL MINT GEL , Cool Mint, 6.4 oz",other,<a_66><b_181><c_227>,<a_66>,<a_66><b_181>,1,0.0,0.0,999.0,0.0,0.0,40,1
1506,"Loctite Vinyl, Fabric and Plastic Repair Adhesive 1-Ounce Tube (1360694)",adhesive_epoxy,<a_165><b_243><c_145>,<a_165>,<a_165><b_243>,1,0.0,0.0,999.0,0.0,1.0,72,1
1514,Hilitchi 360pcs M2 M3 M4 Male Female Brass Spacer Standoff Screw Nut Assortment Kit,fastener,<a_224><b_1><c_221>,<a_224>,<a_224><b_1>,1,0.0,0.0,999.0,0.0,0.0,191,2
1516,"Plymor 3"" x 5"", 4 Mil (Pack of 100) Heavy Duty Plastic Reclosable Zipper Bags",other,<a_210><b_219><c_63>,<a_210>,<a_210><b_219>,1,0.0,0.0,999.0,1.0,0.0,95,10
1525,Pentek 150296 SW-3 Wrench for #10 Big Blue Housings,other,<a_52><b_209><c_25>,<a_52>,<a_52><b_209>,1,0.0,0.0,999.0,1.0,1.0,28,2
1526,Genova Products 31410CP 1-Inch PVC Pipe Tee - 10 Pack,connector_fitting,<a_108><b_81><c_52>,<a_108>,<a_108><b_81>,1,0.0,0.0,999.0,0.0,0.0,143,1
1528,Wedge-It - The Ultimate Door Stop - Black,other,<a_170><b_84><c_153>,<a_170>,<a_170><b_84>,1,0.0,0.0,999.0,1.0,0.0,25,1
1560,"Rock-N-Roller R10RT (Max) 8-in-1 Folding Multi-Cart/Hand Truck/Dolly/Platform Cart/34"" to 52"" Telescoping Frame/500 lbs. Load Capacity, Black",other,<a_87><b_82><c_219>,<a_87>,<a_87><b_82>,1,0.0,0.0,999.0,0.0,0.0,71,2
1564,"MG Chemicals Red Insulating Varnish, 225 mL Can",other,<a_79><b_137><c_124>,<a_79>,<a_79><b_137>,1,0.0,0.0,999.0,1.0,1.0,60,1
1565,Westek SLC4CG Gray Automatic Photocell Sensor Control,fastener,<a_109><b_253><c_82>,<a_109>,<a_109><b_253>,1,0.0,0.0,999.0,0.0,1.0,40,1
1567,Pro-Lift B-004D Grey Hydraulic Bottle Jack - 4 Ton Capacity,fastener,<a_87><b_37><c_6>,<a_87>,<a_87><b_37>,1,0.0,0.0,999.0,0.0,0.0,71,4
1573,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",3d_filament,<a_223><b_198><c_214>,<a_223>,<a_223><b_198>,1,0.0,0.0,999.0,0.0,0.0,247,47
