item_id,title,baseline_l2_leaf_count,hierarchy_l2_leaf_count,baseline_l2_prefix,semantic_density,semantic_collab_disagreement,graph_competition,offline_combined,online_uncertainty,offline_plus_online,leaf_reduction,count,improved_at_1_rate,worsened_at_1_rate,improved_at_3_rate,worsened_at_3_rate,improved_at_5_rate,worsened_at_5_rate,improved_at_10_rate,worsened_at_10_rate,improved_at_20_rate,worsened_at_20_rate,improved_at_50_rate,worsened_at_50_rate,baseline_target_l2_fanout_mean,hierarchy_target_l2_fanout_mean
2124,"ATP IMBIBE NSF 61 Polyethylene Plastic Tubing, Blue, 11/64"" ID x 1/4"" OD, 100 feet Length",7,2,<a_184><b_69>,0.9107311,0.9677419,0.8437905,0.7244161,0.28337482,0.6435495,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2125,"Hillman 812587 3/8X4 Carriage Bolt, 3/8 x 4-Inch",3,2,<a_230><b_235>,0.9137212,0.9508197,0.87073123,0.736711,0.35051456,0.7402706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,"Hillman 812584 3/8X3-1/2 Carriage Bolt, 3/8 x 3-1/2-Inch",3,2,<a_230><b_235>,0.9108602,0.9677419,0.8819617,0.75839067,0.3515607,0.75746906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,FastCap 3-H LMOUNT 3rd Hand Lasermount,2,1,<a_10><b_9>,0.8512887,1.0,0.95994526,0.77680445,0.29375347,0.69536924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,"HFS 12 pcs precision angle block set 1/4,1/2,1 to 5 & 5 to 30 degree",2,1,<a_195><b_89>,0.8720573,1.0,0.97467345,0.8178652,0.26649237,0.68972677,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2129,20Pcs Steel Rivet Nut Insert Nutsert 5/16-18,1,4,<a_36><b_185>,0.9360039,0.9677419,0.90501934,0.8127296,0.21448727,0.6180128,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC,2,1,<a_230><b_244>,0.907343,0.93333334,0.875999,0.7166558,0.36409923,0.74337876,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2.0,1.0
2131,"Omron Healthcare H-CL22 ComFit BP Cuff, Pre-formed, Wide Range 9""-17"" ()",1,1,<a_166><b_139>,0.81835246,0.984127,0.9272338,0.6887762,0.25436267,0.5796087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,Temco 10 Lot 4 AWG 5/16 Hole Ring Terminal Lug Bare Copper Uninsulated Gauge,2,2,<a_248><b_131>,0.9130471,0.984127,0.9231642,0.8129256,0.32055628,0.75677407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2133,"Dixon Valve & Coupling BN32 Brass Hose Fitting, Adapter, 1/4"" NPTF Male x 3/8"" Hose Inner Diameter Barbed",7,1,<a_248><b_162>,0.94108117,0.91525424,0.9614872,0.8212103,0.3318585,0.77759445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,Premium Life Hemostat Kelly Curved Forceps,2,1,<a_24><b_72>,0.8750782,0.9508197,0.96502346,0.76807266,0.23751748,0.61549985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,"Scotch-Brite(TM) Light Cleansing Pad 7445, Aluminum Silicate, 9"" Length x 6"" Width, White  (Pack of 20)",1,1,<a_128><b_125>,0.8711318,0.984127,0.9972054,0.8219404,0.24728455,0.66760063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,"Tom's of Maine Natural Antiplaque,Tartar Control and Whitening Toothpaste, Fennel, 6-Ounce Tubes (Pack of 6)",1,1,<a_253><b_243>,0.8917823,1.0,0.85430574,0.7378915,0.23618561,0.59171975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,"Mentadent Fluoride Toothpaste Advanced Whitening Refreshing Mint , 2 Refills Each 5.25 Oz (Pack of 2) 21 Oz Total",2,1,<a_65><b_183>,0.9248047,1.0,0.9053656,0.8276553,0.2652266,0.6952218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,"Dynarex Powder Free Vinyl Exam Gloves, X-Large, 100 Count",2,1,<a_65><b_25>,0.89658576,1.0,0.97295696,0.84943676,0.24152577,0.6801536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,"Glowz Glow in the Dark Photoluminescent Green Luminous Tape 30' ft Length x 1 Inch Wide High Luminance, Waterproof, Removable",1,3,<a_101><b_254>,0.87646544,1.0,0.99586666,0.8425787,0.11031499,0.5036704,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,Oral-B Professional Precision Clean Replacement Brush Head 4 Count,1,1,<a_18><b_38>,0.9179944,0.9508197,0.9988347,0.8559108,0.26997128,0.7220558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,Hoover Commercial C3820 Spotter and Carpet Cleaner with 3 Brush Roll Speeds,1,1,<a_223><b_59>,0.89423037,0.984127,0.99708045,0.85299224,0.30299652,0.7630841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,3Doodler Start Mega Box Set 3D Printing Pen - Designed for Young Creators - Doodle Anything in 3D,2,3,<a_237><b_230>,0.86880827,0.9677419,0.9954887,0.8021857,0.26652753,0.6783229,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,"3Doodler Start Emoji & Symbol DoodleBlock Kit with 2 Plastic Packs, (3D Pen not Included)",1,3,<a_237><b_94>,0.833269,0.9677419,0.9956252,0.75436026,0.08894462,0.41132137,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,Pomona 6341 Precision Electronic Probe Kit,1,1,<a_120><b_142>,0.87632525,1.0,0.9398022,0.7927449,0.0832311,0.43188462,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2145,"ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)",3,3,<a_253><b_216>,0.9009929,1.0,0.9719946,0.85453016,0.24031158,0.68228626,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,3.0
2146,"Pack-N-Roll 85-609-917 Steel Folding Cart, 150lbs Capacity",1,1,<a_122><b_124>,0.8861369,0.984127,0.91232806,0.76702553,0.29319075,0.68749285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,Dyson Ball Compact Animal Canister Vacuum Cleaner (same as Dyson DC 47 Animal Compact Canister) - Corded,3,3,<a_134><b_0>,0.90590954,1.0,0.9990656,0.88513446,0.2094041,0.66424286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,"Kimtech Industrial Cleaning Wipes, Disposable, Low Lint Quarterfold Wipes (33560), 8 Packs / Case, 66 Sheets / Pack",1,2,<a_65><b_97>,0.8672426,0.9508197,0.9967881,0.785629,0.22013693,0.60560614,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,"Quartet Rare Earth Magnets, Large, 6 Pack (85391)",1,1,<a_179><b_114>,0.9025143,0.9677419,0.9605367,0.81670886,0.29185867,0.7220328,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2150,Volmate VOL66A-WS 6.6A / 33W Portable Travel Charger Rapid 3 USB Ports Car Charger With Smart Sharing IC,1,1,<a_24><b_146>,0.82472366,1.0,0.99784774,0.77452785,0.2744224,0.66844356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,1,3,<a_45><b_140>,0.8846375,0.984127,0.9952776,0.83845395,0.25081483,0.6842731,-2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,1.0,3.0
2152,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",25,26,<a_237><b_245>,0.9906635,0.984127,0.97827667,0.96644,0.25440323,0.78242344,-1.0,8.0,0.0,0.0,0.375,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,25.0,26.0
2153,"Caulk Gun, ProTouch 0574 A Better caulking System for homeowners. Includes 2 oz. Tube of White siliconized Acrylic Caulk, White_Silicone",1,1,<a_227><b_204>,0.8827112,1.0,0.99590254,0.8510366,0.27803284,0.7290318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,"Rubbermaid Commercial AutoFlush Toilet System, FG401805A",1,1,<a_65><b_127>,0.84474146,0.9508197,0.9957358,0.7543408,0.27299088,0.6518314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,H-B DURAC 4-Channel Electronic Timer with White Board and Certificate of Calibration (B61700-3700),1,1,<a_120><b_95>,0.8573057,1.0,0.9959668,0.8168189,0.26675257,0.6893028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",4,6,<a_237><b_127>,0.9628134,1.0,0.9959542,0.95914865,0.12237161,0.6045511,-2.0,6.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,4.0,6.0
2157,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",8,17,<a_167><b_116>,0.9622463,0.9677419,0.9843321,0.9183642,0.114389546,0.5643371,-9.0,6.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,8.0,17.0
2158,"eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green",8,17,<a_167><b_116>,0.9610843,0.984127,0.9402312,0.8928456,0.11178348,0.54229647,-9.0,6.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,8.0,17.0
2159,"Scotch Light Duty Packaging Tape 610 Clear Heat Resistant, 1 in x 72 yd (Pack of 1)",1,2,<a_191><b_55>,0.9304241,1.0,0.9980377,0.91729707,0.27453336,0.7728447,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,"Dorman Hardware 4-9820 Peghooks, Value-Pack, 28-Piece",2,1,<a_66><b_173>,0.90115464,1.0,0.9973256,0.8771789,0.33477864,0.82228136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",22,18,<a_237><b_43>,0.98080117,0.93333334,0.98023355,0.90805763,0.24268477,0.7244757,4.0,19.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.3157894736842105,22.0,18.0
2162,Panasonic MC-CL945 Plush Pro Bagless Canister Vacuum Cleaner - Corded,2,6,<a_223><b_218>,0.9151701,0.984127,0.99688363,0.88106775,0.29619658,0.77469945,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,Performacide 102000 Disinfectant for Hard Non-Porous Surfaces Gallon Kit,2,4,<a_229><b_249>,0.84074396,0.9677419,0.9965074,0.76522607,0.24248044,0.6199071,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,"Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)",1,1,<a_65><b_161>,0.8562403,0.9677419,0.99606746,0.7857426,0.264302,0.66340697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,"Rubbermaid Commercial FGH136000000 Invader Side-Gate Wet Mop, Vinyl-Covered Aluminum Handle, 60-inch",1,2,<a_122><b_142>,0.8792001,0.9508197,0.99642676,0.801441,0.2838614,0.7004322,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2166,"Dynarex 4110 Medi-Cut Sterile Disposable #10 Scalpels, Steel Blade (Pack of 10)",2,1,<a_228><b_3>,0.8869095,0.984127,0.99443054,0.8407691,0.22437543,0.65141094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,SEOH Scalpel Handle- #3 - Fits 10 Thru 15,1,1,<a_228><b_29>,0.87870395,0.984127,0.9969006,0.83188623,0.23349895,0.6568475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,"PORTER-CABLE Wet/Dry Vacuum, 6 Gallon, 4 Horsepower",1,3,<a_223><b_180>,0.9046725,0.9677419,0.99724734,0.85212755,0.28143004,0.7342682,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2169,"Eureka RapidClean 2-in-1 Cordless Stick and Handheld Vacuum, 210A",4,2,<a_253><b_146>,0.9089676,1.0,0.99826884,0.88855463,0.25172845,0.7220527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,Eureka AirSpeed 2-in-1 Stick and Handheld Vacuum,1,1,<a_223><b_118>,0.8897657,0.9677419,0.9980344,0.8327136,0.28223825,0.72114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,"Delta 561T-DST Compel Single Lever Handle Bathroom Faucet with Touch2O. Technology, Chrome",1,1,<a_98><b_117>,0.82039714,0.9677419,0.9971792,0.7383709,0.2816407,0.6514736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz,2,1,<a_128><b_30>,0.84138715,0.984127,0.96053714,0.74934226,0.2450248,0.6116332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,"Schaeffer Manufacturing Co. 0707-012S Extreme V-Twin Synthetic Plus Racing Oil 20W-50, 1 quart",1,1,<a_128><b_120>,0.8548435,0.9508197,0.9961366,0.7683244,0.27612337,0.6661365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,"Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart",1,1,<a_128><b_116>,0.8809136,0.9677419,0.9960671,0.81902915,0.2905256,0.721985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,Pomona 3788 Bnc (F) to Minigrabber Test Clips,1,1,<a_130><b_135>,0.872599,1.0,0.960537,0.8060784,0.2947094,0.7179955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2176,"FLIR E8: Compact Thermal Imaging Camera with 320 x 240 IR Resolution, MSX and Wi-Fi",1,2,<a_247><b_192>,0.8690934,1.0,0.96053714,0.801349,0.26501286,0.6757325,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2177,Extech MA3018 True RMS 3000A AC Flex Clamp Meter,3,3,<a_247><b_248>,0.8773974,0.984127,0.99707824,0.8302808,0.25302553,0.6811938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,Georgia-Pacific ADS200B Cormatic Automated Designer Series Towel Dispenser,1,1,<a_65><b_223>,0.83697546,0.91525424,0.99701357,0.7122192,0.27058497,0.61792815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,iRobot Roomba 860 Robot Vacuum,6,6,<a_223><b_71>,0.8691473,0.984127,0.9964884,0.81862825,0.29861766,0.7322675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,Jonard Tools Mid Span Slitter (1.2mm-3.3mm),1,1,<a_10><b_199>,0.88318396,1.0,0.995831,0.85161114,0.2714051,0.7207898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,"Rubbermaid Commercial Products 1955228 Microburst 3000 CST Dispenser with LumeCel Technology, Black",1,1,<a_229><b_180>,0.8846327,0.9508197,0.9897859,0.80288965,0.2522645,0.6601971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,FLIR TA74 Universal Flex Current Probe (18in.),4,2,<a_247><b_189>,0.86112326,0.984127,0.9970524,0.8083024,0.25371847,0.66604984,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,GREAT STUFF Fireblock 12 oz Insulating Foam Sealant,4,1,<a_253><b_222>,0.9046314,1.0,0.9968064,0.88140965,0.20815878,0.6598953,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,"Eureka As1095A Professional Bagless Upright Vacuum Cleaner with High Flow Air Channels-Corded, White",2,6,<a_223><b_3>,0.9231566,1.0,0.99608153,0.9057603,0.29709557,0.79390585,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,ARM & HAMMER Truly Radiant Battery Toothbrush + Toothpaste Pack,1,1,<a_18><b_31>,0.90442073,1.0,0.9970751,0.8813634,0.30089834,0.78106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,"WypAll 06280 X80 Foodservice Towel, Kimfresh Antimicrobial Hydroknit, 12 1/2 x 23 1/2 (Case of 150)",1,1,<a_65><b_145>,0.8605193,1.0,0.960537,0.7897816,0.27692455,0.6828524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,"General Tools TS03 ToolSmart Wifi Connected Borescope Video Inspection Camera, 3.3-Foot Waterproof Probe with 8-mm Camera and 4 LED Lights",2,1,<a_24><b_234>,0.8849952,1.0,0.960537,0.8228021,0.13538118,0.5219869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,"Dremel Digilab 3D20 3D Printer, Idea Builder for Brand New Hobbyists and Tinkerers",3,4,<a_237><b_35>,0.8997741,0.9677419,0.9974442,0.84569335,0.09126874,0.48105395,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2189,"Kimtech 33330 W4 Critical Task Wipers, Flat Double Bag, 12x12, White, 100 per Pack (Case of 5 Packs)",1,1,<a_65><b_79>,0.8684678,0.984127,0.9965187,0.81773835,0.24350806,0.6595967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,"Performacide 122000 Mold and Mildew Eliminator, Gallon Kit",2,4,<a_229><b_249>,0.84078777,0.984127,0.99665135,0.7805126,0.22790317,0.61201936,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,"Rubbermaid Commercial Products Executive Janitorial Housekeeping Quick Cart, Large, 1902465",1,1,<a_122><b_208>,0.88464665,0.9508197,0.99644786,0.8088076,0.29308313,0.7178632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,"Dremel Digilab 3D40 Award Winning 3D Printer, Idea Builder with semi automated leveling, print PLA at 100 micron resolution",3,4,<a_237><b_35>,0.9134593,1.0,0.99639946,0.8929591,0.09049126,0.5145533,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,"Schaeffer Manufacturing Co. 0131-021S Neutra Fuel Stabilizer, 12 oz",1,1,<a_50><b_195>,0.8625119,0.9677419,0.99621654,0.79433566,0.25851157,0.6621147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,AtmosFlare 3D Pen Set,1,1,<a_180><b_253>,0.8390383,0.9508197,0.9967096,0.74750894,0.0787833,0.39303875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,"ZING 7119 RecycLockout Lockout Tagout Kit, 11 Component, General Application",2,1,<a_76><b_24>,0.86890435,0.984127,0.96053684,0.78646564,0.299081,0.7093866,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2196,"ZING 7100 RecycLockout Lockout Tagout, Large Plug Lockout, Recycled Plastic",1,1,<a_76><b_231>,0.8545538,0.984127,0.93980235,0.74874496,0.3086983,0.69440985,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2197,"Iliving Commercial Fiberglass Fire-Resistant Trash Can, 7 Quart or 1.75 gal, Rectangular, Beige",2,2,<a_122><b_227>,0.8778628,0.9508197,0.9970543,0.8001924,0.25744963,0.6650038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,"WORKSHOP Ash Vacuum Cleaner WS0500ASH, 5-Gallon Ash Vac For Fireplaces, Stoves, BBQ Pits; 3.0 Peak Horsepower Ash Vacuum",1,1,<a_223><b_227>,0.8747773,0.984127,0.978782,0.8105448,0.28453442,0.7079598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,"RustOleum 291995 Gray Concrete Saver Putty Patch, 3 lb, 16 gal, Pouch (Pack of 6)",1,1,<a_227><b_72>,0.89428115,1.0,0.9962665,0.866968,0.30806756,0.77991694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,"ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White",1,1,<a_17><b_126>,0.8503964,1.0,0.9605368,0.7761245,0.28279656,0.68055344,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2201,"TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide",1,1,<a_17><b_123>,0.8693665,1.0,0.97680616,0.81612355,0.27476624,0.69926786,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2202,"Loc-Line Coolant Hose Assembly Kit, Acetal Copolymer, 7 Piece, 1/4"" Coolant Hose ID",5,6,<a_184><b_219>,0.86626166,1.0,0.9283211,0.76900166,0.30092207,0.6990397,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
2203,uxcell 624ZZ 4mm x 13mm x 5mm Single Row Shielded Deep Groove Ball Bearing 10 Pcs,3,2,<a_128><b_223>,0.90595424,1.0,0.99721694,0.88355786,0.28900063,0.7671136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,"Proto-pasta CFP11705 The Original Carbon Fiber Spool , PLA 1.75 mm, 500 g , Black",1,1,<a_237><b_124>,0.91903263,1.0,0.9382259,0.8489658,0.24463086,0.68386763,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2205,Excellante 24-Inch Standard Mixing Paddle,2,1,<a_98><b_227>,0.8322556,1.0,0.9789937,0.7679941,0.26956192,0.6573203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,Steelex D2613 3-Inch Threaded Swivel Polyurethane Wheel,5,2,<a_122><b_113>,0.8956413,0.984127,0.90570575,0.773984,0.31717795,0.72392225,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,"Dixon Valve EL2F2F Brass Fitting, 90 Degree Extruded Pipe Elbow, 1/4"" NPTF Female",1,1,<a_226><b_104>,0.90125656,0.984127,0.98962975,0.85587376,0.31675306,0.78316635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
