item_id,family_keyword,brand,title,original_sid,qcr_sid,original_l1,qcr_l1,original_l2_prefix,qcr_l2_prefix,original_l1_bucket_size,qcr_l1_bucket_size,delta_l1_bucket_size,original_l2_bucket_size,qcr_l2_bucket_size,delta_l2_bucket_size,original_full_bucket_size,qcr_full_bucket_size,delta_full_bucket_size,original_l1_same_family_frac,qcr_l1_same_family_frac,delta_l1_same_family_frac,original_l2_same_family_frac,qcr_l2_same_family_frac,delta_l2_same_family_frac,original_l1_same_brand_frac,qcr_l1_same_brand_frac,delta_l1_same_brand_frac,original_l2_same_brand_frac,qcr_l2_same_brand_frac,delta_l2_same_brand_frac,original_l1_avg_cos_to_bucket,qcr_l1_avg_cos_to_bucket,delta_l1_avg_cos_to_bucket,original_l2_avg_cos_to_bucket,qcr_l2_avg_cos_to_bucket,delta_l2_avg_cos_to_bucket
2376,wire_cable,Gardner Bender,"Gardner Bender 10-089 WingGard Twist-On Wire Connectors, 14-6 AWG, Electrical Wire Nut, 50 pk, Blue",<a_67><b_106><c_2>,<a_43><b_215><c_0>,<a_67>,<a_43>,<a_67><b_106>,<a_43><b_215>,119,18,-101,3,3,0,1,1,0,0.5126050420168067,0.6666666666666666,0.15406162464985995,1.0,1.0,0.0,0.07563025210084033,0.16666666666666666,0.09103641456582633,1.0,1.0,0.0,0.8829637947729079,0.8962666006649241,0.013302805892016267,0.9835892915725708,0.9835892915725708,0.0
2377,other,CML Supply,"Blunt Tip Dispensing Fill Needle 16ga x 1-1/2"" Purple 50 pcs",<a_150><b_73><c_197>,<a_128><b_208><c_159>,<a_150>,<a_128>,<a_150><b_73>,<a_128><b_208>,116,36,-80,4,4,0,1,1,0,0.7413793103448276,0.75,0.008620689655172376,1.0,1.0,0.0,0.034482758620689655,0.1111111111111111,0.07662835249042145,1.0,1.0,0.0,0.8055070960003397,0.8639627184186663,0.05845562241832669,0.9972454706827799,0.9972454706827799,0.0
2378,other,CML Supply,"Blunt Tip Dispensing Fill Needle 14 ga x 1-1/2"" Olive Green 50 pcs",<a_150><b_73><c_81>,<a_128><b_208><c_5>,<a_150>,<a_128>,<a_150><b_73>,<a_128><b_208>,116,36,-80,4,4,0,1,1,0,0.7413793103448276,0.75,0.008620689655172376,1.0,1.0,0.0,0.034482758620689655,0.1111111111111111,0.07662835249042145,1.0,1.0,0.0,0.8070526123046875,0.863920647757394,0.05686803545270647,0.997392495473226,0.997392495473226,0.0
2379,other,Small Parts,"Polycarbonate Tubing, 1 7/8"" ID x 2"" OD x 1/16"" Wall, Clear Color 24"" L",<a_228><b_194><c_71>,<a_254><b_170><c_8>,<a_228>,<a_254>,<a_228><b_194>,<a_254><b_170>,96,53,-43,4,4,0,1,1,0,0.2604166666666667,0.6792452830188679,0.4188286163522012,1.0,1.0,0.0,0.125,0.6226415094339622,0.49764150943396224,1.0,1.0,0.0,0.8626021535773026,0.8704922749445989,0.007890121367296277,0.988645076751709,0.988645076751709,0.0
2380,other,Shop Fox,Shop Fox D2255 8-Inch Wood Vise,<a_193><b_112><c_110>,<a_20><b_73><c_228>,<a_193>,<a_20>,<a_193><b_112>,<a_20><b_73>,133,34,-99,1,1,0,1,1,0,0.48120300751879697,0.7941176470588235,0.3129146395400265,1.0,1.0,0.0,0.03007518796992481,0.11764705882352941,0.0875718708536046,1.0,1.0,0.0,0.836202910452178,0.8800737785570549,0.04387086810487695,,,
2381,other,Shop Fox,"Shop Fox D3229 Magnetic Vise Jaws, 3-1/2-Inch",<a_193><b_43><c_179>,<a_20><b_209><c_62>,<a_193>,<a_20>,<a_193><b_43>,<a_20><b_209>,133,34,-99,2,1,-1,1,1,0,0.48120300751879697,0.7941176470588235,0.3129146395400265,1.0,1.0,0.0,0.03007518796992481,0.11764705882352941,0.0875718708536046,0.5,1.0,0.5,0.8338514385801373,0.8843510945638021,0.05049965598366479,0.9309889078140259,,
2382,other,GAVAN,"1/2"" - 28 UNEF Right hand Thread Die",<a_224><b_85><c_44>,<a_251><b_103><c_200>,<a_224>,<a_251>,<a_224><b_85>,<a_251><b_103>,191,48,-143,1,1,0,1,1,0,0.09424083769633508,0.3541666666666667,0.2599258289703316,1.0,1.0,0.0,0.02617801047120419,0.08333333333333333,0.05715532286212914,1.0,1.0,0.0,0.8415210924650494,0.8648438960947888,0.023322803629739486,,,
2383,battery_electrical,Inkbird,Inkbird All-Purpose Digital Temperature Controller Fahrenheit &Centigrade Thermostat w Sensor 2 Relays ITC-1000,<a_107><b_35><c_49>,<a_112><b_105><c_69>,<a_107>,<a_112>,<a_107><b_35>,<a_112><b_105>,66,39,-27,7,1,-6,1,1,0,0.10606060606060606,0.10256410256410256,-0.003496503496503503,0.2857142857142857,1.0,0.7142857142857143,0.09090909090909091,0.15384615384615385,0.06293706293706294,0.7142857142857143,1.0,0.2857142857142857,0.8512076157789964,0.8759442379600123,0.02473662218101591,0.9682984352111816,,
2384,pipe_fitting,juneTree,PASSION Glass Graduated Droppers Pipettes 10 ml pack of 3,<a_94><b_183><c_235>,<a_202><b_218><c_132>,<a_94>,<a_202>,<a_94><b_183>,<a_202><b_218>,111,41,-70,2,2,0,1,1,0,0.11711711711711711,0.2682926829268293,0.15117556580971217,1.0,1.0,0.0,0.018018018018018018,0.04878048780487805,0.030762469786860033,1.0,1.0,0.0,0.8385976617986506,0.868002986907959,0.029405325109308378,0.9859988689422607,0.9859988689422607,0.0
2385,3d_filament,3D CAM,[3D CAM] 2 PCS Flexible Couplings 5mm to 8mm NEMA 17 Shaft for RepRap 3D Printer or CNC Machine,<a_158><b_42><c_223>,<a_221><b_180><c_14>,<a_158>,<a_221>,<a_158><b_42>,<a_221><b_180>,109,44,-65,2,3,1,1,1,0,0.6238532110091743,0.5227272727272727,-0.10112593828190164,1.0,0.3333333333333333,-0.6666666666666667,0.05504587155963303,0.09090909090909091,0.03586321934945788,0.5,0.3333333333333333,-0.16666666666666669,0.9298434080900969,0.931218613025754,0.001375204935657126,0.9496980905532837,0.9295756816864014,-0.020122408866882324
2386,bearing_mechanical,uxcell,uxcell a13061400ux0831 10 Pcs 625ZZ 5mm x 16mm x 5mm Shielded Deep Groove Radial Ball Bearing,<a_251><b_207><c_124>,<a_44><b_13><c_251>,<a_251>,<a_44>,<a_251><b_207>,<a_44><b_13>,92,36,-56,3,1,-2,1,1,0,0.17391304347826086,0.4444444444444444,0.27053140096618356,1.0,1.0,0.0,0.08695652173913043,0.25,0.16304347826086957,1.0,1.0,0.0,0.835113776909126,0.8987768990652901,0.0636631221561641,0.9616193771362305,,
2387,other,Hantek,Hantek 1008C PC USB 8CH Automotive Diagnostic Digital Oscilloscope/DAQ/Programmable Generator,<a_36><b_132><c_182>,<a_239><b_115><c_196>,<a_36>,<a_239>,<a_36><b_132>,<a_239><b_115>,54,40,-14,1,1,0,1,1,0,0.7222222222222222,0.85,0.12777777777777777,1.0,1.0,0.0,0.07407407407407407,0.1,0.025925925925925936,1.0,1.0,0.0,0.8287534893683668,0.8084341195913461,-0.020319369777020646,,,
2388,other,Auto Accessories Dealer,Auto Accessories Dealer Small Universal Slotted Polyurethane Jack Pad Frame Protector by TMB,<a_17><b_91><c_200>,<a_5><b_41><c_3>,<a_17>,<a_5>,<a_17><b_91>,<a_5><b_41>,99,59,-40,3,4,1,1,1,0,0.36363636363636365,0.4067796610169492,0.04314329738058553,0.6666666666666666,0.25,-0.41666666666666663,0.010101010101010102,0.01694915254237288,0.006848142441362779,0.3333333333333333,0.25,-0.08333333333333331,0.8772625825843032,0.9079554327603044,0.030692850176001207,0.9097788333892822,0.9330177307128906,0.0232388973236084
2389,connector_terminal,Ideal,Ideal 2006S Crimp Connector (Pack of 100),<a_67><b_251><c_182>,<a_34><b_97><c_63>,<a_67>,<a_34>,<a_67><b_251>,<a_34><b_97>,119,77,-42,1,1,0,1,1,0,0.31932773109243695,0.37662337662337664,0.05729564553093969,1.0,1.0,0.0,0.008403361344537815,0.012987012987012988,0.004583651642475173,1.0,1.0,0.0,0.9019493490962659,0.9021787141498766,0.00022936505361070836,,,
2390,other,CML Supply,"Blunt Tip Dispensing Fill Needle 14ga x 2"" Olive Green 50 pcs",<a_150><b_73><c_33>,<a_128><b_208><c_148>,<a_150>,<a_128>,<a_150><b_73>,<a_128><b_208>,116,36,-80,4,4,0,1,1,0,0.7413793103448276,0.75,0.008620689655172376,1.0,1.0,0.0,0.034482758620689655,0.1111111111111111,0.07662835249042145,1.0,1.0,0.0,0.8015610404636548,0.860338865007673,0.05877782454401814,0.9959446589152018,0.9959446589152018,0.0
2391,pipe_fitting,HBD Thermoid,"HBD Thermoid NBR/PVC SAE30R7 Premium Fuel Line Hose, 5/16"" x 25' Length, 0.3125"" ID, Black",<a_79><b_169><c_6>,<a_254><b_89><c_90>,<a_79>,<a_254>,<a_79><b_169>,<a_254><b_89>,60,53,-7,2,2,0,1,1,0,0.08333333333333333,0.11320754716981132,0.029874213836477995,1.0,1.0,0.0,0.03333333333333333,0.05660377358490566,0.02327044025157233,1.0,1.0,0.0,0.8010959301964712,0.833137952364408,0.032042022167936834,0.9967333078384399,0.9967333078384399,0.0
2392,other,E-Projects,"E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)",<a_73><b_224><c_218>,<a_201><b_242><c_8>,<a_73>,<a_201>,<a_73><b_224>,<a_201><b_242>,114,47,-67,5,6,1,1,1,0,0.6228070175438597,0.7446808510638298,0.12187383351997005,1.0,1.0,0.0,0.10526315789473684,0.2765957446808511,0.17133258678611424,1.0,1.0,0.0,0.8383603391394151,0.8997038965639861,0.06134355742457098,0.9716989994049072,0.9734686851501465,0.00176968574523928
2393,other,Cutequeen,"Cutequeen 750 pcs,30 Values Resistor Kit x 25pcs =750 pcs (10 Ohm - 1M Ohm) 1/4W Metal Film Resistors Assortment",<a_73><b_143><c_188>,<a_107><b_72><c_233>,<a_73>,<a_107>,<a_73><b_143>,<a_107><b_72>,114,17,-97,1,1,0,1,1,0,0.6228070175438597,0.5294117647058824,-0.09339525283797734,1.0,1.0,0.0,0.008771929824561403,0.058823529411764705,0.0500515995872033,1.0,1.0,0.0,0.8337324699469372,0.804034948348999,-0.029697521597938148,,,
2394,adhesive_glue,3M,"3M Scotch-Weld Epoxy Adhesive DP420 Black, 1.25 fl oz (Pack of 1)",<a_165><b_10><c_38>,<a_210><b_129><c_180>,<a_165>,<a_210>,<a_165><b_10>,<a_210><b_129>,72,29,-43,1,2,1,1,1,0,0.7638888888888888,0.5517241379310345,-0.21216475095785436,1.0,1.0,0.0,0.027777777777777776,0.034482758620689655,0.0067049808429118785,1.0,0.5,-0.5,0.8994910011828785,0.8942864281790597,-0.005204573003818824,,0.9450902938842773,
2395,tape,TapeCase,"3M 1194 Foil Tape with Nonconductive Adhesive, 1"" width x 6yd length (1 roll)",<a_202><b_119><c_149>,<a_172><b_14><c_1>,<a_202>,<a_172>,<a_202><b_119>,<a_172><b_14>,117,52,-65,2,2,0,1,1,0,0.9743589743589743,0.9807692307692307,0.0064102564102563875,1.0,1.0,0.0,0.03418803418803419,0.057692307692307696,0.023504273504273504,1.0,0.5,-0.5,0.8927963519918507,0.8916795020009957,-0.00111684999085504,0.9407286643981934,0.933957576751709,-0.006771087646484375
2396,heat_shrink,SOLOOP,"SOLOOP 381 Pcs Heat Shrink Tubing, 2:1 Shrink Ratio Assortment Wire Wrap Electrical Cable Tubing Sleeving (Black)",<a_17><b_187><c_0>,<a_227><b_64><c_117>,<a_17>,<a_227>,<a_17><b_187>,<a_227><b_64>,99,74,-25,3,3,0,1,1,0,0.0707070707070707,0.0945945945945946,0.023887523887523895,0.6666666666666666,1.0,0.33333333333333337,0.020202020202020204,0.04054054054054054,0.02033852033852034,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8923011312679369,0.9186639655126284,0.026362834244691546,0.9741020202636719,0.9748508930206299,0.0007488727569580078
2397,other,sunshine serafina,Sunshine Variable Resistor Assorted Kit 14 Value 280pcs Potentiometer,<a_17><b_255><c_54>,<a_227><b_255><c_27>,<a_17>,<a_227>,<a_17><b_255>,<a_227><b_255>,99,74,-25,5,4,-1,1,1,0,0.36363636363636365,0.16216216216216217,-0.20147420147420148,0.8,1.0,0.19999999999999996,0.010101010101010102,0.013513513513513514,0.0034125034125034124,0.2,0.25,0.04999999999999999,0.8772137700294962,0.9008444172062285,0.023630647176732356,0.957427978515625,0.9662813345591227,0.008853356043497684
2398,other,MG Chemicals,"MG Chemicals Positive Developer Liquid, 475 ml Bottle.",<a_99><b_22><c_86>,<a_105><b_117><c_217>,<a_99>,<a_105>,<a_99><b_22>,<a_105><b_117>,32,22,-10,1,1,0,1,1,0,0.46875,0.3181818181818182,-0.15056818181818182,1.0,1.0,0.0,0.03125,0.045454545454545456,0.014204545454545456,1.0,1.0,0.0,0.7771070541874054,0.7504720233735585,-0.026635030813846994,,,
2399,other,SainSmart,SainSmart CNC Micro-Stepping Stepper Motor Driver NEMA23 ST-M5045 2phase 4.5A 24-50V DC 256,<a_30><b_93><c_38>,<a_59><b_90><c_140>,<a_30>,<a_59>,<a_30><b_93>,<a_59><b_90>,68,46,-22,1,1,0,1,1,0,0.5588235294117647,0.21739130434782608,-0.34143222506393867,1.0,1.0,0.0,0.058823529411764705,0.021739130434782608,-0.0370843989769821,1.0,1.0,0.0,0.8120880126953125,0.7943405151367188,-0.017747497558593728,,,
2400,wire_cable,Hilitchi,Hilitchi 800pcs 10-24 A.W.G Wire Copper Crimp Connector Insulated Cord Pin End Terminal Kit,<a_67><b_18><c_196>,<a_34><b_27><c_190>,<a_67>,<a_34>,<a_67><b_18>,<a_34><b_27>,119,77,-42,1,1,0,1,1,0,0.5126050420168067,0.5324675324675324,0.019862490450725745,1.0,1.0,0.0,0.03361344537815126,0.05194805194805195,0.018334606569900692,1.0,1.0,0.0,0.9024353673902609,0.9050362235621402,0.002600856171879329,,,
2401,other,AIRSUNNY,AIRSUNNY three Legs 5 pairs Infrared Diode LED IR Emission and Receiver,<a_30><b_65><c_86>,<a_106><b_41><c_187>,<a_30>,<a_106>,<a_30><b_65>,<a_106><b_41>,68,13,-55,1,1,0,1,1,0,0.5588235294117647,0.8461538461538461,0.2873303167420814,1.0,1.0,0.0,0.014705882352941176,0.07692307692307693,0.06221719457013575,1.0,1.0,0.0,0.8096970515464669,0.8357289632161459,0.026031911669678998,,,
2402,other,ELEGOO,Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks,<a_73><b_185><c_122>,<a_95><b_53><c_108>,<a_73>,<a_95>,<a_73><b_185>,<a_95><b_53>,114,33,-81,1,1,0,1,1,0,0.6228070175438597,0.696969696969697,0.07416267942583732,1.0,1.0,0.0,0.008771929824561403,0.030303030303030304,0.0215311004784689,1.0,1.0,0.0,0.8529559110118224,0.8772335648536682,0.02427765384184577,,,
2403,pipe_fitting,Evolution,Evolution CC875L 7/8-Inch Diameter x 2-Inch Depth of Cut Cyclone High Speed Steel Annular Cutter,<a_193><b_185><c_234>,<a_86><b_3><c_200>,<a_193>,<a_86>,<a_193><b_185>,<a_86><b_3>,133,40,-93,1,2,1,1,1,0,0.06766917293233082,0.1,0.03233082706766918,1.0,0.5,-0.5,0.007518796992481203,0.025,0.0174812030075188,1.0,0.5,-0.5,0.8486019481312145,0.8669256552671775,0.018323707135962986,,0.889984130859375,
2404,other,First Aid Only,Pac-Kit by First Aid Only 90358 Pour Woundseal Blood Clotting Powder Pack (Box of 2),<a_44><b_38><c_230>,<a_136><b_255><c_84>,<a_44>,<a_136>,<a_44><b_38>,<a_136><b_255>,65,36,-29,1,1,0,1,1,0,0.8769230769230769,0.3611111111111111,-0.5158119658119658,1.0,1.0,0.0,0.16923076923076924,0.25,0.08076923076923076,1.0,1.0,0.0,0.8033750653266907,0.8185968671526228,0.015221801825932135,,,
2405,other,Med Chalet,"EXELint 60 ml Disposable Syringe, Sterile Single Pack, 50 ml to 60 ml Medical Grade Catheter Tip",<a_150><b_109><c_64>,<a_128><b_135><c_118>,<a_150>,<a_128>,<a_150><b_109>,<a_128><b_135>,116,36,-80,4,1,-3,1,1,0,0.7413793103448276,0.75,0.008620689655172376,0.75,1.0,0.25,0.008620689655172414,0.027777777777777776,0.019157088122605363,0.25,1.0,0.75,0.8066778431768002,0.8537974766322545,0.047119633455454224,0.9269887606302897,,
2406,other,DDP,5 PIECES SCISSORS FORCEPS HEMOSTATS NEEDLE HOLDERS DDP INSTRUMENTS,<a_42><b_99><c_71>,<a_158><b_41><c_122>,<a_42>,<a_158>,<a_42><b_99>,<a_158><b_41>,100,31,-69,1,1,0,1,1,0,0.53,0.6451612903225806,0.1151612903225806,1.0,1.0,0.0,0.01,0.03225806451612903,0.02225806451612903,1.0,1.0,0.0,0.8130745935921717,0.8666371027628581,0.05356250917068639,,,
2407,blade_tool,Swann Morton,Swann Morton : Scalpel Handle No 3 for blades 10 : 10a : 11 : 12 : 15 : 15a,<a_42><b_207><c_16>,<a_158><b_96><c_72>,<a_42>,<a_158>,<a_42><b_207>,<a_158><b_96>,100,31,-69,1,1,0,1,1,0,0.03,0.12903225806451613,0.09903225806451613,1.0,1.0,0.0,0.01,0.03225806451612903,0.02225806451612903,1.0,1.0,0.0,0.8177094122376105,0.8519415537516276,0.0342321415140171,,,
2408,other,End Mills - Carbide SE,"3/8"" 4Fl SE Carbide End Mill",<a_193><b_140><c_155>,<a_86><b_13><c_61>,<a_193>,<a_86>,<a_193><b_140>,<a_86><b_13>,133,40,-93,1,1,0,1,1,0,0.48120300751879697,0.475,-0.006203007518796988,1.0,1.0,0.0,0.007518796992481203,0.025,0.0174812030075188,1.0,1.0,0.0,0.8530526016697739,0.8749913924779648,0.021938790808190833,,,
2409,pipe_fitting,Scientific Equipment of Houston,"LAB SCOOP Stainless steel, 6"" long 3pk",<a_229><b_245><c_222>,<a_84><b_13><c_155>,<a_229>,<a_84>,<a_229><b_245>,<a_84><b_13>,36,22,-14,1,1,0,1,1,0,0.1388888888888889,0.4090909090909091,0.2702020202020202,1.0,1.0,0.0,0.027777777777777776,0.045454545454545456,0.01767676767676768,1.0,1.0,0.0,0.7848883492606027,0.7848213740757534,-6.697518484932719e-05,,,
2410,other,Heathrow Scientific,"Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length",<a_180><b_221><c_238>,<a_163><b_82><c_23>,<a_180>,<a_163>,<a_180><b_221>,<a_163><b_82>,81,34,-47,3,1,-2,1,1,0,0.7654320987654321,0.6470588235294118,-0.11837327523602026,0.6666666666666666,1.0,0.33333333333333337,0.024691358024691357,0.058823529411764705,0.03413217138707335,0.6666666666666666,1.0,0.33333333333333337,0.7871771812438965,0.7936068448153409,0.006429663571444477,0.9514803886413574,,
2411,other,Loos & Co.,"Industrial & Scientific"" />",<a_206><b_214><c_247>,<a_58><b_181><c_14>,<a_206>,<a_58>,<a_206><b_214>,<a_58><b_181>,60,29,-31,1,1,0,1,1,0,0.5333333333333333,0.5862068965517241,0.05287356321839076,1.0,1.0,0.0,0.016666666666666666,0.034482758620689655,0.017816091954022988,1.0,1.0,0.0,0.8042166758391817,0.8550310134887695,0.05081433764958787,,,
2412,other,Irwin Tools,Irwin Tools 2712- 3 Piece Set - 3.0 mm - 0.50 mm,<a_224><b_140><c_177>,<a_251><b_169><c_122>,<a_224>,<a_251>,<a_224><b_140>,<a_251><b_169>,191,48,-143,2,1,-1,1,1,0,0.09424083769633508,0.3541666666666667,0.2599258289703316,0.5,1.0,0.5,0.031413612565445025,0.125,0.09358638743455497,1.0,1.0,0.0,0.8500403153268914,0.8720587872444315,0.02201847191754014,0.9596285820007324,,
2413,blade_tool,E-Z LOK,"E-Z Lok Threaded Insert, Brass, Knife Thread, #8-32 Internal Threads, 0.375"" Length (Pack of 25)",<a_224><b_133><c_16>,<a_251><b_250><c_53>,<a_224>,<a_251>,<a_224><b_133>,<a_251><b_250>,191,48,-143,4,4,0,1,1,0,0.06806282722513089,0.3125,0.2444371727748691,1.0,1.0,0.0,0.020942408376963352,0.08333333333333333,0.06239092495636998,1.0,1.0,0.0,0.8691378141704359,0.866117517998878,-0.003020296171557857,0.9963362216949463,0.9963362216949463,0.0
2414,pipe_fitting,Century Drill & Tool,"Century Drill & Tool 97122 High Carbon Steel Fractional Plug Tap, 1-12 NF",<a_224><b_88><c_10>,<a_251><b_88><c_46>,<a_224>,<a_251>,<a_224><b_88>,<a_251><b_88>,191,48,-143,3,1,-2,1,1,0,0.06806282722513089,0.14583333333333334,0.07777050610820245,0.6666666666666666,1.0,0.33333333333333337,0.015706806282722512,0.020833333333333332,0.00512652705061082,1.0,1.0,0.0,0.8499303717362253,0.8725454452189993,0.02261507348277403,0.9770220518112183,,
2415,wire_cable,Remington Industries,"Remington Industries 28SNSP.25 28 AWG Magnet Wire, Enameled Copper Wire, 4 oz, 0.0135"" Diameter, 507' Length, Red",<a_251><b_228><c_15>,<a_118><b_117><c_39>,<a_251>,<a_118>,<a_251><b_228>,<a_118><b_117>,92,21,-71,8,4,-4,1,1,0,0.10869565217391304,0.47619047619047616,0.36749482401656314,1.0,1.0,0.0,0.05434782608695652,0.23809523809523808,0.18374741200828157,0.625,1.0,0.375,0.8184173919342377,0.8946943283081055,0.07627693637386779,0.9729544775826591,0.9932215213775635,0.020267043794904405
2416,other,DER EE ELECTRICAL INSTRUMENT,DE-5000 Handheld LCR Meter with accessories,<a_153><b_201><c_178>,<a_177><b_249><c_120>,<a_153>,<a_177>,<a_153><b_201>,<a_177><b_249>,17,12,-5,1,1,0,1,1,0,0.9411764705882353,0.5833333333333334,-0.3578431372549019,1.0,1.0,0.0,0.058823529411764705,0.08333333333333333,0.024509803921568624,1.0,1.0,0.0,0.8043240308761597,0.8142134926535867,0.009889461777427,,,
2417,other,Electric Tools KCH,"Heavy Duty Insulation Piercing Test Clip, Fully Insulated Quick Piercing Test Clips Multimeter Test Probe Spring Load",<a_211><b_90><c_51>,<a_246><b_84><c_203>,<a_211>,<a_246>,<a_211><b_90>,<a_246><b_84>,45,28,-17,1,1,0,1,1,0,0.4888888888888889,0.35714285714285715,-0.13174603174603172,1.0,1.0,0.0,0.022222222222222223,0.03571428571428571,0.01349206349206349,1.0,1.0,0.0,0.8244619369506836,0.8365837379738137,0.012121801023130097,,,
2418,heat_shrink,Grip,Grip 90 Piece Heat Shrink Wire Wrap Assortment,<a_228><b_2><c_169>,<a_228><b_33><c_19>,<a_228>,<a_228>,<a_228><b_2>,<a_228><b_33>,96,53,-43,1,1,0,1,1,0,0.4166666666666667,0.7547169811320755,0.33805031446540884,1.0,1.0,0.0,0.010416666666666666,0.018867924528301886,0.00845125786163522,1.0,1.0,0.0,0.865232286955181,0.9026901538555439,0.0374578669003629,,,
2419,3d_filament,HATCHBOX,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_198><c_3>,<a_191><b_53><c_170>,<a_223>,<a_191>,<a_223><b_198>,<a_191><b_53>,247,214,-33,47,23,-24,1,1,0,0.9433198380566802,0.9953271028037384,0.05200726474705819,1.0,1.0,0.0,0.2631578947368421,0.2897196261682243,0.026561731431382185,1.0,0.9565217391304348,-0.04347826086956519,0.927705532167016,0.9383772729148327,0.010671740747816738,0.9749060921047045,0.9846826033158735,0.00977651121116907
2420,3d_filament,HATCHBOX,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",<a_223><b_198><c_167>,<a_191><b_53><c_147>,<a_223>,<a_191>,<a_223><b_198>,<a_191><b_53>,247,214,-33,47,23,-24,1,1,0,0.9433198380566802,0.9953271028037384,0.05200726474705819,1.0,1.0,0.0,0.2631578947368421,0.2897196261682243,0.026561731431382185,1.0,0.9565217391304348,-0.04347826086956519,0.9281153485057799,0.9397658943570276,0.011650545851247696,0.9806415723717731,0.9928319237448953,0.012190351373122188
2421,3d_filament,XYZprinting,da Vinci 2.0 Duo 3D Printer ~ 6&rdquo; x 8&rdquo; x 8&rdquo; Built Volume (ABS/PLA/Dissolvable PVA) &ndash; Two Extruder Nozzle,<a_91><b_82><c_158>,<a_53><b_96><c_167>,<a_91>,<a_53>,<a_91><b_82>,<a_53><b_96>,72,51,-21,1,1,0,1,1,0,0.75,0.7254901960784313,-0.02450980392156865,1.0,1.0,0.0,0.06944444444444445,0.09803921568627451,0.02859477124183006,1.0,1.0,0.0,0.8678617343096666,0.8811077117919922,0.013245977482325588,,,
2422,battery_electrical,Lightobject,"Lightobject ESSR-40DAC Solid State Relay, DC In AC Out, 40 amp",<a_30><b_162><c_219>,<a_232><b_184><c_1>,<a_30>,<a_232>,<a_30><b_162>,<a_232><b_184>,68,32,-36,1,2,1,1,1,0,0.058823529411764705,0.34375,0.2849264705882353,1.0,0.5,-0.5,0.014705882352941176,0.03125,0.016544117647058824,1.0,0.5,-0.5,0.831071654362465,0.8691061081424836,0.03803445378001857,,0.9485000371932983,
2423,3d_filament,uxcell,BEM-14840DA 3-32V DC to 24-480V AC 40A Output Single Phase SSR Solid State Relay,<a_30><b_82><c_129>,<a_232><b_184><c_2>,<a_30>,<a_232>,<a_30><b_82>,<a_232><b_184>,68,32,-36,1,2,1,1,1,0,0.17647058823529413,0.1875,0.011029411764705871,1.0,0.5,-0.5,0.10294117647058823,0.1875,0.08455882352941177,1.0,0.5,-0.5,0.830031323788771,0.869706061578566,0.03967473778979502,,0.9484999179840088,
2424,other,CRC,"CRC 3-36 Technical Grade Multi-Purpose Precision Lubricant, 11 oz Aerosol Can, Amber",<a_173><b_219><c_253>,<a_36><b_227><c_228>,<a_173>,<a_36>,<a_173><b_219>,<a_36><b_227>,64,21,-43,1,1,0,1,1,0,0.765625,0.6666666666666666,-0.09895833333333337,1.0,1.0,0.0,0.09375,0.23809523809523808,0.14434523809523808,1.0,1.0,0.0,0.8773792811802456,0.8833250045776367,0.005945723397391189,,,
2425,other,K-Flex USA,"K-Flex USA 6RSX3X4048 Insul-Sheet, 1/2"" x 3' x 4', 12 sq. ft. Flat Sheet",<a_79><b_86><c_81>,<a_89><b_43><c_124>,<a_79>,<a_89>,<a_79><b_86>,<a_89><b_43>,60,24,-36,1,1,0,1,1,0,0.4166666666666667,0.7083333333333334,0.2916666666666667,1.0,1.0,0.0,0.016666666666666666,0.041666666666666664,0.024999999999999998,1.0,1.0,0.0,0.8277899531994836,0.8398314766261888,0.01204152342670528,,,
2426,battery_electrical,Temco,TEMCo Motor Run Capacitor RC0011-30 mfd 370 V VAC volt 30 uf Round HVAC TEMCo AC Electric,<a_236><b_231><c_10>,<a_93><b_6><c_198>,<a_236>,<a_93>,<a_236><b_231>,<a_93><b_6>,84,28,-56,3,2,-1,1,1,0,0.6547619047619048,0.35714285714285715,-0.2976190476190476,1.0,1.0,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.6666666666666666,1.0,0.33333333333333337,0.7940623271896179,0.8118814539026331,0.01781912671301522,0.9405558109283447,0.9887397289276123,0.04818391799926758
2427,other,First Aid Only,Pac-Kit by First Aid Only 12-080 BZK First Aid Antiseptic Towelette (Box of 25),<a_44><b_197><c_182>,<a_63><b_226><c_241>,<a_44>,<a_63>,<a_44><b_197>,<a_63><b_226>,65,24,-41,1,1,0,1,1,0,0.8769230769230769,0.9583333333333334,0.08141025641025645,1.0,1.0,0.0,0.16923076923076924,0.20833333333333334,0.0391025641025641,1.0,1.0,0.0,0.8148998022079468,0.8355190442956012,0.02061924208765442,,,
